Acc_X0;Acc_Y0;Acc_Z0;Gy_X0;Gy_Y0;De_Y0;De_Y0K;Gyro_Z0;De_Z0;De_Z0K;Yaw;Yaw_k;Pitch;Pitch_K;Acc_X1;Acc_Y1;Acc_Z1;Gy_X1;Gy_Y1;De_Y1;De_Y1K;Gyro_Z1;De_Z1;De_Z1K;Yaw1;Yaw1_k;Pitch1;Pitch1_K
-11,18;-0,91;-1,47;3268;-1194;81,21;77,02;793;-7,48;-6,31;22,41;22,41;-20,35;-20,35;-11,77;-2,37;-0,97;2039;666;77,71;73,34;-13504;-4,62;-6,21;-204,47;-204,47;9,17;9,17
-7,4;-0,28;-0,35;-3901;2385;86,54;80,63;-170;-2,71;-4,87;7,7;7,71;34,29;34,26;-11,04;-3,98;-0,87;9318;726;69,77;72,02;29995;-4,25;-5,99;459,64;459,22;10,08;10,08
-8,8;-1,56;-1,31;4671;3275;76,97;79,72;-2867;-8,32;-5,84;-33,47;-22,03;47,88;44,09;-9,62;0,52;-1,25;1674;-986;81,99;74,75;-4605;-7,39;-5,46;-68,61;78,04;-16,05;-8,79
-11,23;-4,31;-1,15;-428;-1745;68,34;77,38;8519;-5,48;-5,83;140,36;140,26;-28,76;-28,72;-4,22;1,99;-1,11;6742;-3425;61,63;71,9;-2166;-13,39;-6,92;-31,37;-31,3;-53,29;-53,26
-5,65;-5,56;-1,86;2354;-9029;43,94;57,28;-1468;-13,2;-10,03;-12,11;-12,11;-139,97;-139,97;-9,04;-6,92;-2,9;1263;31;50,32;58,88;-12928;-14,31;-11,4;-195,67;-195,67;-0,53;-0,53
-8,49;-2,03;-1,66;-619;-281;72,83;72,82;-2624;-10,79;-10,79;-29,76;-29,76;-6,41;-6,41;-9,61;-2,08;-1,67;-923;-30;74,48;64,73;-8355;-9,65;-11,23;-125,86;-125,9;-1,46;-1,46
-7,22;-1,59;0,08;2797;4280;77,55;76,1;-813;0,65;-2,87;-2,11;-2,11;63,22;63,22;-11,09;-2,22;-1,17;-4661;1866;77,27;72,55;32767;-5,89;-8,09;501,96;501,96;27,49;27,49
-9,32;-2,09;-1,15;7007;4701;75,63;76,06;-3338;-6,86;-4,51;-40,66;-40,64;69,65;69,65;-10,19;-1,59;-2,04;1930;543;75,79;73,86;-4013;-11,16;-8,04;-59,57;-59,22;7,29;7,3
-8,34;-6,73;0,89;-3263;-9291;50,83;68,74;8613;4,74;-1,79;141,8;91,11;-143,97;-84,62;-10,16;-6,89;-2,75;8324;1396;53,87;68,34;-18597;-12,64;-9,67;-282,22;-220,27;20,31;16,7
-13,48;-2,23;-2,22;-2986;-2896;76,84;70,31;-1026;-9,25;-3,19;-5,36;-5,3;-46,33;-46,36;-13,27;-2,93;2,59;-8515;-475;73,56;69,53;-10538;10,8;-5,89;-159,19;-159,22;-8,25;-8,24
-8,67;-0,11;-0,61;-324;90;85,94;79,63;-3770;-4;-3,69;-47,26;-47,26;-0,75;-0,75;-10;1,17;-1,4;-241;-1317;79,67;75,6;-6737;-7,91;-7,36;-101,15;-101,15;-21,11;-21,11
-7,56;-0,87;0,97;-151;4182;80,23;79,85;-1683;7,24;0,3;-15,39;-15,41;61,73;61,69;-11,38;-3,88;-1,6;660;1229;69,78;73,36;31524;-7,59;-7,7;482,98;482,62;17,76;17,74
-8,53;-1,6;-1,34;6080;1972;76,24;79,02;-2821;-8,76;-2,23;-32,77;-27,95;27,99;37,35;-9,49;-0,68;-1,77;3614;604;78,7;74,86;-3846;-10,54;-7,5;-57,02;92,91;8,22;10,87
-10,07;0,82;0,23;-1222;-13631;85,19;80,46;8009;1,29;-1,56;132,57;132,47;-210,23;-210,07;-12,26;-2,67;-3,9;806;639;68,94;73,62;-17253;-17,25;-9,31;-261,7;-261,48;8,76;8,76
-9,18;-1,86;-4,54;-4183;99;61,89;76,67;-3354;-25,84;-5,59;-40,91;7,26;-0,61;-58,81;-12,33;7,4;1,91;-8340;1048;58,21;64,4;-499;7,57;0,39;-5,92;-5,92;15;15
-9,49;-0,82;-1,58;1966;288;79,38;76,88;-3062;-9,42;-6,14;-36,45;-36,42;2,28;2,24;-10,07;-1,02;-1,79;2251;-859;78,45;69,71;-5142;-10,01;-3,53;-76,8;-76,76;-14,11;-14,1
-8,29;-3,47;-0,12;-157;-1234;67,26;75,6;5854;-0,77;-5,43;99,67;61,86;-20,96;-14,52;-6,55;-4,32;-0,82;10425;-5094;56,13;61,22;20272;-5,97;-5,17;311,2;311,2;-78,77;-78,77
-10,33;-3,04;-4,92;6603;10733;60,74;73,81;-9195;-24,56;-7,46;-130,08;-129,96;161,74;161,63;-9,45;-4,44;-5,27;-155;-3852;53,9;58,21;-7652;-26,78;-12,71;-115,12;-114,86;-59,81;-59,82
-9,48;0,73;-1,3;3315;386;81,06;78,31;-3758;-7,78;-7,86;-47,07;-47,07;3,77;3,77;-10,49;-0,5;-2,36;1992;-273;77,06;69,9;-8324;-12,65;-12,85;-125,38;-125,38;-5,17;-5,17
-8,51;1,65;-0,65;1660;6038;78,23;78,29;-6189;-4,31;-6,67;-84,19;-84,17;90,06;90,01;-16,14;-5,27;-1,4;-406;7905;71,32;70,43;25384;-4,72;-10,03;389,24;388,92;119,69;119,61
-9,39;-0,86;-0,88;1694;884;82,54;79,63;-3076;-5,31;-6,51;-36,66;-49,86;11,38;33,22;-10,04;-0,45;-1,28;544;-387;82,32;73,98;-4435;-7,24;-8,49;-66,01;60,38;-6,91;28,24
-10,56;-1,33;-1,42;-2827;-3705;79,56;79,72;8033;-7,62;-6,9;132,94;132,83;-58,68;-58,63;-8,13;-5,36;-6,04;-4463;3523;45,18;67,78;-15857;-31,8;-13,39;-240,39;-240,2;52,79;52,77
19,47;0,28;2,37;-3947;2748;-83,01;51,04;-1963;6,94;-4,17;-19,67;22,7;39,83;12,45;19,07;4,43;9,28;12660;-14102;-61,66;-9,76;1359;25,37;9,47;22,45;22,45;-216,3;-216,3
-9,16;-1,08;-1,4;1385;658;79,09;55,3;-3333;-8,63;-4,77;-40,59;-40,55;7,93;7,93;-9,96;-0,63;-1,5;2493;-1519;80,74;80,67;-4798;-8,53;-8,51;-71,55;-71,55;-24,19;-24,19
-8,11;-1,73;0,39;-551;1017;77,66;68,47;4586;2,7;-0,44;80,32;80,32;13,41;13,41;-8,2;-5,31;-2,24;-5773;-1007;54,89;62,73;24434;-12,92;-11,66;374,74;374,74;-16,37;-16,37
-8,79;-1,35;-1,7;6311;2373;76,14;71,35;-6317;-10,83;-4,09;-86,14;-86,04;34,11;34,1;-10,08;0,78;-2,51;-3938;1083;75,38;67,88;-5300;-13,95;-11,72;-79,22;-78,93;15,53;15,51
-10,74;-0,87;-1,23;3935;714;82;74,31;-2613;-6,53;-4,96;-29,59;-45,28;8,78;15,82;-12,05;0,15;-2,22;1930;-1514;79,52;71,28;-8726;-10,46;-11,62;-131,52;-116,91;-24,11;-13,1
-9,38;1;-0,1;-2821;6220;83,87;76,4;-4108;-0,63;-4,17;-52,42;-52,41;92,84;92,79;-13,71;-5,09;-3,94;153;-299;64,83;69,78;23559;-15,09;-12,76;361,38;361,08;-5,56;-5,57
-9,38;-0,52;-1,24;2999;809;81,86;79,82;-3297;-7,5;-6,25;-40,04;-40,04;10,23;10,23;-9,87;-0,39;-1,83;1516;-694;79,26;71,51;-3039;-10,5;-11,54;-44,7;68,04;-11,6;-9,92
-9,85;-4,36;-1,16;-10334;-4387;65,41;74,44;8106;-6,16;-6,32;134,06;133,95;-69,1;-69,05;-7,87;-7,19;-2,02;-10490;-2989;46,51;67,56;-14956;-10,74;-11,18;-226,64;-226,45;-46,63;-46,61
-9,9;-3,31;2,18;37;4907;68,18;70,44;-2989;11,8;5,18;-35,33;-35,33;72,8;72,8;-12,15;0,35;-7,05;-6886;4510;59,84;62,93;-9630;-30,12;-22,72;-145,32;-145,32;67,85;67,85
-8,59;-2,22;-1,03;-1657;1081;74,13;72,04;-2411;-6,6;0,56;-26,51;-26,51;14,38;14,42;-10,28;-2,1;-1,5;3724;-571;75,92;67,92;-8425;-8,15;-17,67;-126,93;-126,94;-9,72;-9,67
-10,8;1,71;0,33;2010;5003;80,82;74,57;329;1,72;0,84;15,32;3,7;74,26;57,64;-12,24;-4,77;-3,52;-13096;5576;64,15;65,56;20914;-15,02;-16,21;321;321;84,13;84,13
-8,35;-1,86;-2,06;3262;3670;71,63;74,11;-4422;-13,52;-2,28;-57,21;-57,17;53,91;53,91;-10,04;0,23;-2,03;4258;-572;78,49;70,74;-3720;-11,43;-13,58;-55,09;-54,86;-9,73;-9,67
-10,35;-2,33;-0,66;4965;-3441;76,83;75,82;1148;-3,55;-3,13;27,83;27,83;-54,65;-54,65;-11,89;-2,98;-0,15;4700;-1205;75,92;72,14;-11531;-0,68;-10,26;-174,35;-141,15;-19,4;-16,69
-11,12;1,68;0,29;-1617;8260;81,29;77,74;-2656;1,48;-1,33;-30,25;-30,21;123,99;123,88;-9,97;0,19;0,55;9409;774;86,67;75,26;17396;3,15;-7,77;267,29;267,03;10,82;10,8
-8,98;-1,12;-1;3011;428;80,5;78,76;-3320;-6,33;-2,79;-40,39;-37,56;4,41;37,6;-9,69;-0,31;-1,8;2353;-833;79,35;77,73;-4049;-10,49;-8,98;-60,12;-60,12;-13,72;-13,72
-10,02;-6,12;0,18;-4414;-2144;58,59;74,54;8851;0,88;-2,12;145,43;145,32;-34,85;-34,81;-2,57;-2,79;-3,92;-1615;-2590;28,14;59,08;-4539;-45,94;-23;-67,6;-67,59;-40,54;-40,53
-19,17;-0,97;8;6622;2795;67,2;70,08;3435;22,62;12,94;62,74;62,74;40,55;40,55;-13,89;-0,57;-2,2;4856;241;80,71;72,5;-14437;-8,99;-14,37;-218,71;-218,71;2,68;2,68
-9,26;-1,38;-0,27;1306;1168;81,36;74,42;-4506;-1,66;7,62;-58,49;-58,42;15,71;15,73;-10,27;-1,25;-1,36;2548;-1095;79,81;75,32;-6054;-7,49;-12,26;-90,73;-90,81;-17,72;-17,7
-8,07;-1,34;0,2;-3490;1877;80,5;78,23;6707;1,38;3,64;112,7;112,7;26,54;26,54;-8,33;-3,46;-1,18;-7269;-2095;66,32;72,76;21656;-7,46;-10,85;332,33;214,77;-32,98;-28,74
-8,82;-1,94;-1,76;4779;2933;73,47;76,47;-4772;-11,04;-1,73;-62,55;-62,45;42,66;42,65;-9,8;0,63;-1,64;6585;-932;79,87;74,22;-3575;-9,45;-9,87;-52,88;-52,71;-15,23;-15,24
-10,06;-1,04;1,56;7047;-9034;79,42;78,37;4290;8,78;4,75;75,8;75,8;-140,04;-140,04;-13,04;1,24;-1,92;4410;614;80,06;75,24;-14551;-8,34;-9,93;-220,45;-173,85;8,37;1,82
-9,93;2,22;1,29;2243;3487;75,47;76,91;370;7,25;5,89;15,95;15,99;51,12;51;-9,19;0,04;2,6;5553;3795;74,22;75,09;1103;15,78;-6,59;18,54;18,42;56,94;56,9
-8,88;-2,06;-1,45;3087;832;74,17;76,26;-3187;-9,06;1,74;-38,36;-23,26;10,58;21,81;-9,89;-1,09;-2,2;2281;-733;76,04;75,74;-4621;-12,48;-10,03;-68,85;-68,85;-12,19;-12,19
-8,76;-2,39;0,41;-3520;-1048;74,51;75,95;3759;2,6;1,85;67,69;67,63;-18,12;-18,1;-4,45;-2,17;-2,61;-6460;964;52,7;67,16;13072;-27,76;-16,78;201,27;201,1;13,72;13,7
-10,58;-4,05;-1,89;6599;9230;67,12;74,45;-7023;-9,48;-0,1;-96,92;-51,21;138,8;95,21;-10,87;-4,4;-0,17;11190;-2090;67,95;67,67;-3929;-0,82;-6,53;-58,28;-58,28;-32,91;-32,91
-9,83;2,06;-0,93;2074;-2458;77,08;75,17;-3720;-5,27;-1,07;-46,49;-46,5;-39,65;-39,56;-11,18;-0,44;-1,44;3762;479;82,33;73,22;-9802;-7,33;-6,98;-147,95;-147,89;6,31;6,29
-11,91;2,82;1,58;-2272;7757;74,82;75,14;-1796;7,35;-0,08;-17,12;-25,28;116,31;73;-7,94;-6,37;-1,68;18005;953;50,31;58,92;16398;-9,38;-8,7;252,05;252,05;13,55;13,55
-9,29;-0,83;-1,39;2603;-153;80,1;75,98;-3683;-8,48;-1,16;-45,93;-45,92;-4,46;-4,41;-9,79;-0,18;-2,16;638;-788;77,5;66,1;-6190;-12,46;-9,53;-92,8;-92,59;-13,03;-13,01
-7,55;-2,53;-0,69;-3594;2591;70,84;72,98;4592;-4,94;-3,44;80,41;80,41;37,44;37,44;-9,85;-3,41;-3,1;-10724;215;64,92;65,34;25493;-16,56;-14,06;390,91;390,91;2,28;2,28
-8,93;-1,57;-1,75;7199;4411;75,27;73,92;-4888;-10,92;-6;-64,33;-64,24;65,22;65,21;-9,81;-1,8;-3,45;5137;-565;68,36;66,51;-3890;-19,09;-15,04;-57,69;-57,41;-9,63;-9,62
-12,43;-0,76;0,52;1286;-3155;85,76;77,21;1173;2,37;-3,85;28,21;2,53;-50,29;-18,2;-13,57;1,03;0,45;2107;-1868;85,28;71,68;-11209;1,88;-10,59;-169,43;-138,3;-29,52;-23,99
-8,41;0,97;0,07;-3313;5913;83,39;78,47;-4614;0,51;-2,92;-60,14;-60,1;88,15;88,09;-11,87;2,06;1,07;7977;-941;78,95;73,2;19808;5,07;-7,6;304,11;303,84;-15,37;-15,37
-8,34;-1,01;-0,91;-5084;-1776;80,74;79,05;-2987;-6,16;-3,66;-35,3;-42,19;-29,23;3,36;-9,78;-0,3;-2,45;-1069;-654;75,83;74,75;-5018;-14,06;-10,99;-74,91;-74,91;-10,98;-10,98
-9,04;-2,64;1,17;-6005;-80;72,3;78,05;5548;7,09;-2,19;95;94,92;-3,34;-3,34;-5,16;-5,74;-2,52;-9363;-485;39,45;61,47;11076;-18,07;-13,84;170,8;170,65;-8,4;-8,41
-10,95;-2,07;-2,43;2120;10480;73,76;75,52;-10761;-12,3;-7,98;-153,99;-153,99;157,88;157,88;-11,4;-1,31;-1,04;-9879;-1809;81,63;74,03;-4863;-5,2;-8,19;-72,54;-72,54;-28,62;-28,62
-11,86;-1,2;-1,58;9748;116;80,5;77,77;-1835;-7,55;-8,21;-17,72;-17,8;-0,35;-0,25;-11,41;-4,62;-2,83;17;273;64,59;70,33;-11101;-12,93;-10,19;-167,78;-167,72;3,17;3,15
-11,64;3,38;0,41;-1094;7725;73,68;76,75;-3133;1,96;-5,52;-37,53;-32,05;115,82;83,57;-10,25;1,65;0,06;7253;3910;80,86;73,31;15819;0,33;-7,43;243,21;129,05;58,69;43,26
-8,98;-1,03;-1,52;3065;271;78,43;77,38;-3180;-9,54;-6,48;-38,25;-38,25;2,02;2,07;-9,66;-0,69;-2,1;1632;-1472;77,13;74,28;-3883;-12,22;-8,07;-57,58;-57,47;-23,47;-23,43
-11;-3;1,09;-4184;-1294;73,8;76,73;6796;5,46;-4,37;114,06;71,74;-21,88;-15,22;-2,86;-2,49;-1,44;8097;-5636;44,86;68,87;9253;-20,72;-10,34;142,97;87,28;-87,05;-69,38
-2,21;-6,28;-2,54;1077;-13155;18,07;67,84;-6059;-20,85;-6,61;-82,2;-82,11;-202,96;-202,84;-5,44;-2,24;-7,73;-15391;2315;34,08;63,32;-12388;-52,71;-16,52;-187,43;-187,26;34,34;34,28
-9,45;-1,89;-0,28;-2200;23;78,56;73,82;-3926;-1,66;-3,83;-49,64;-49,64;-1,77;-1,77;-10,62;-1,16;-0,99;-419;-1865;81,85;74,29;-6658;-5,29;-10,21;-99,95;-99,95;-29,47;-29,47
-6,98;-2,12;-0,34;5104;8005;72,87;73,46;1263;-2,66;-3,52;29,58;29,53;120,09;120,02;-11,1;-3,34;-2,89;-626;1815;68,31;72;31654;-14,02;-11,87;484,97;484,6;26,71;26,67
-8,36;-2,65;-2,79;4581;4537;65,28;71,55;-3617;-17,68;-7,33;-44,92;-24,24;67,15;81,83;-9,86;-0,27;-2,07;3015;-4076;78,07;73,64;-3093;-11,83;-10,88;-45,52;101,76;-63,23;-38,25
-7,06;-1,11;-0,53;-5146;-6725;80,13;73,64;9523;-4,27;-6,75;155,69;155,58;-104,79;-104,68;-9,49;-7,2;-2,26;4813;3318;51,51;68,79;-18341;-10,75;-10,53;-278,32;-278,08;49,66;49,6
-5,61;-0,67;-2,45;-3143;1485;65,65;72;-6349;-23,45;-9,4;-86,63;-19,34;20,55;-14,24;-7,05;3,11;-7,06;-13655;533;42,44;53,09;-12955;-42,47;-30,11;-196,09;-196,09;7,14;7,14
-8,69;0,02;-1,85;1802;1306;77,99;72,86;-3695;-12,01;-9,86;-46,11;-46,1;17,82;17,8;-9,78;0,12;-1,78;1504;-678;79,66;79,64;-5920;-10,32;-10,34;-88,68;-88,68;-11,35;-11,35
-6,74;-0,08;-0,78;755;10177;83,39;74,43;-8823;-6,57;-9,66;-124,4;-102,65;153,25;115,62;-17,1;-3,9;-0,16;4038;4614;77,14;77,89;32767;-0,53;-3,63;501,96;501,96;69,44;69,44
-8,72;-1,75;-2,02;2992;560;72,94;74,67;-3509;-12,82;-10,39;-43,27;-43,31;6,43;6,5;-9,78;-1,79;-2,06;603;-227;74,41;76,62;-5023;-11,72;-5,77;-74,99;-74,63;-4,47;-4,42
-9,56;-4,47;-0,13;-302;-3278;64,95;73,61;7461;-0,68;-9,37;124,21;77,67;-52,17;-35,87;-3;-4,26;-2,38;-10420;-1294;31,59;63,49;3393;-24,59;-11,35;53,5;17,9;-20,76;-16,22
-7,47;-3,18;-0,5;3808;-13451;66,68;72,82;2763;-3,53;-8,53;52,48;52,5;-207,48;-207,37;-9,21;0,44;0,33;-2009;-118;86,6;68,67;-13465;2,04;-8,27;-203,87;-203,73;-2,8;-2,81
-8,38;-1,47;0,45;-6194;-1610;79,62;76,41;-2038;3;-1,76;-20,81;-20,81;-26,7;-26,7;-10,5;-0,83;-1,15;-1225;-1487;82,3;76,86;-11448;-6,22;-7,37;-173,08;-173,08;-23,7;-23,7
-8,39;0,81;0,84;-4803;1388;82,08;78,43;-4110;5,71;0,93;-52,45;-52,43;19,07;19,04;-13,04;-3,8;-2,58;-11871;2119;70,62;74,46;32483;-10,74;-9,06;497,62;497,21;31,35;31,32
-9,07;-0,87;-1,44;6328;912;79,52;78,77;-3144;-8,95;-1,87;-37,7;-41,79;11,8;13,81;-9,92;0,15;-2,12;3305;-605;77,9;75,45;-4949;-12,07;-8,9;-73,86;84,8;-10,24;1,31
-11,7;-2,22;-0,14;2082;-1516;79,22;78,91;11827;-0,69;-1,75;190,86;190,72;-25,27;-25,24;-2,82;0,68;-2,55;9821;-332;46,94;69,32;-154;-41,26;-15,61;-0,65;-0,6;-6,07;-6,06
19,47;5,48;1,88;6502;-2357;-73,43;52,11;4333;5,3;0,01;76,45;108,2;-38,1;-34,56;-13,32;-0,14;-4,83;-8842;672;70,05;69,75;-11214;-19,94;-18,2;-169,51;-169,51;9,26;9,26
-8,11;-2,54;-2,42;767;1187;66,58;54,17;-4532;-15,91;-2,01;-58,89;-58,79;16;15,97;-9,68;-1,58;-2,52;171;-1090;72,93;70,96;-6987;-14,41;-17,2;-104,97;-105,01;-17,64;-17,62
-7,48;-2,15;0,39;-1589;2222;73,73;65,71;-993;2,86;0,76;-4,86;-4,86;31,8;31,8;-11,92;-3,55;-2,77;-5373;2004;69,3;70,5;32767;-12,57;-15,76;501,96;333,33;29,6;16,48
-8,72;-2,13;-1,69;7846;4704;72,65;68,36;-3017;-10,69;-3,5;-35,76;-35,74;69,7;69,67;-9,71;0,8;-2,71;2882;783;73,8;71,26;-3953;-15,53;-14,66;-58,65;-58,41;10,95;10,96
-9,31;1,35;-3,3;-2387;-6821;69,05;68,61;5976;-19,33;-7,78;101,54;63,39;-106,26;-57,38;-7,95;-3,5;-5,31;-11168;655;51,32;67,76;-17782;-31,46;-18,02;-269,78;-211,06;9;9,54
-13,2;-2,09;-1,12;-2750;3793;79,82;70,82;-4619;-4,79;-6,94;-60,22;-60,14;55,79;55,72;-14,07;-3,72;2,84;-4450;1626;71,62;68,38;-9118;11,03;-14,34;-137,51;-137,55;23,82;23,82
-7,73;-2,35;-1,17;-3380;2031;71,25;71,17;-4472;-8,24;-7,81;-57,97;-57,97;28,89;28,89;-9,23;-1,95;-1,61;-304;-468;74,66;72,12;-6068;-9,68;-11,82;-90,94;-90,94;-8,15;-8,15
-6,76;-2,01;-0,3;4728;5391;73,26;72,02;-833;-2,46;-5,95;-2,42;-2,45;80,19;80,15;-11,18;-3,87;-2,64;-2772;2144;67,28;70,3;32767;-12,59;-12,33;501,96;501,59;31,73;31,71
-8,9;-2,54;-2,09;7622;4899;69,71;71,62;-3547;-12,71;-7,83;-43,85;-32,35;72,67;74,75;-9,99;-0,21;-1,66;2280;-714;80,5;73,12;-4124;-9,43;-10,54;-61,26;95,11;-11,9;0,22
-9,13;-0,45;0,61;-2078;-9078;85,24;74,79;4969;3,84;-5,42;86,16;86,09;-140,72;-140,58;-12,38;1,41;-4,14;1779;2287;70,55;72,57;-13837;-18,37;-11,91;-209,55;-209,36;33,92;33,89
-7,25;-1,88;-7,82;-2207;1673;42,04;54,94;-4657;-46,23;-29,74;-60,8;-60,8;23,42;23,42;-7,53;-9,13;-7,19;-1170;10812;32,93;65,82;-6983;-31,3;-15,92;-104,91;-133,93;164,07;127,9
-9,02;-1,77;-1,25;-279;491;76,5;76,48;-1980;-7,72;-7,74;-19,93;-19,93;5,38;5,38;-10,15;-2,11;-1,7;-1224;-237;75,04;67,64;-6198;-9,33;-15,38;-92,93;-92,95;-4,62;-4,54
-6,77;-2,95;-0,17;-6642;-580;66,42;69,5;3724;-1,33;-3,31;67,15;67,15;-10,97;-10,97;-5,52;-3,91;-1,35;-2764;3145;53,15;59,1;22096;-11,29;-13,13;339,04;339,04;47,02;47,02
-9,67;-1,9;-1,08;3546;4356;77,23;72,64;-6379;-6,28;-4,37;-87,09;-86,99;64,38;64,34;-10,15;-1,75;-2,47;2250;-55;73,4;64,53;-3278;-13,49;-12,41;-48,35;-48,1;-1,84;-1,81
-9,43;-1,76;-0,87;-1338;-3065;78,26;74,37;-2013;-5,19;-4,8;-20,43;-38,93;-48,91;-17,45;-11,52;-2,8;0,64;1350;-1640;76;71,67;-10521;3,09;-2,83;-158,93;-158,93;-26,04;-26,04
-8,18;0,11;0,49;-6359;2113;86,45;77,05;-3002;3,46;-3,05;-35,53;-35,53;30,14;30,11;-12,55;-2,5;-2,47;5489;4220;74,36;72,64;28410;-10,92;-6,33;435,44;435,07;63,43;63,37
-8,82;-2,02;-0,68;-81;-495;76,42;76,72;-3691;-4,28;-3,84;-46,05;-46,05;-9,68;-9,68;-9,67;-1,51;-1,43;446;-2421;77,9;74,2;-4727;-8,29;-6,02;-70,47;69,98;-37,96;-9,81
-7,1;-1,54;1,11;-4796;196;74,97;76,04;5472;8,72;0,76;93,84;93,75;0,87;0,87;-7,83;-8,64;-3,97;-8816;967;39,45;66,59;20447;-18,81;-8,59;313,87;313,72;13,76;13,75
-8,81;-0,92;-0,15;1634;2023;83,98;78,23;-5301;-0,95;0,44;-70,63;-24,96;28,77;21,02;-10,34;0,54;-0,38;1812;-1199;86,35;78,46;-2688;-2,1;-4,2;-39,34;-39,34;-19,31;-19,31
-12,27;1,98;3,43;7172;-7549;72,12;76,98;3947;15,43;3,59;70,56;70,5;-117,37;-117,29;-17,91;1,28;0,33;6880;4386;85,79;81,17;-19799;1,06;-2,32;-300,57;-300,41;65,96;65,91
-9,52;1,62;1,21;944;6042;78,02;77,41;-1022;7,12;5,82;-5,3;-5,3;90,12;90,12;-7,81;0,07;-1,07;10231;-2817;82,21;81,55;15614;-7,78;-4,25;240,08;89,92;-44,01;-13,47
-9,09;-0,36;-0,83;1934;0;84,33;80,23;-3435;-5,2;1,67;-42,14;-42,12;-2,12;-2,06;-9,51;0,65;-2,57;-1259;-576;74,41;79,97;-4204;-15,11;-6,3;-62,48;-62,39;-9,79;-9,8
-7,98;-2,93;-1;7697;-3067;68,78;77,07;5923;-6,69;-0,62;100,73;61,04;-48,94;-35,92;-5,83;-3,19;-0,67;-6076;1477;60,76;68,44;11905;-5,8;-6,1;183,46;183,46;21,55;21,55
-3,89;-6,82;-4,64;-2517;-1582;25,24;65,8;-7332;-30,6;-6,88;-101,64;-101,54;-26,27;-26,28;-7,67;-5,2;-6,49;-6153;11856;42,67;58,83;-11114;-35,02;-16,49;-167,98;-167,76;180,01;179,91
-10,14;-0,55;-1,34;3973;3299;81,87;75,39;-3215;-7,52;-7,43;-38,78;-38,78;48,25;48,25;-11,22;-2,31;-1,46;2581;-1661;76,32;70,01;-7101;-7,24;-10,98;-106,71;-106,71;-26,36;-26,36
-8,11;-1,2;-0,19;-8119;3454;81,44;77,78;387;-1,35;-5,24;16,21;16,17;50,61;50,61;-11,9;-5,05;-3,19;-5139;2211;63,33;67,37;24942;-13,86;-12,35;382,49;382,19;32,76;32,72
-8,57;-1,66;-1,14;5769;4553;76,76;77,66;-4479;-7,42;-5,85;-58,08;-37,45;67,39;62,73;-9,62;0,57;-1,82;4531;-1702;78,79;70,59;-2977;-10,69;-11,13;-43,75;74,59;-26,98;-10,4
-11,22;0,46;-0,64;-9932;-7025;85,97;79,65;7474;-3,28;-5,41;124,41;124,31;-109,37;-109,26;-13,75;-0,04;-6,03;387;1741;66,32;69,63;-19756;-23,68;-13,63;-299,92;-299,68;25,58;25,56
-7,99;-0,16;-0,88;-1446;-533;83,65;80,09;-1555;-6,25;-5,28;-13,44;24,83;-10,26;-37,76;-9,9;5,22;-3,73;-5931;474;57,07;62,14;-16231;-18,41;-16,97;-246,1;-246,1;6,24;6,24
-9,03;-2,46;-1,88;4502;1154;71,07;78,59;-3708;-11,36;-6,11;-46,31;-46,27;15,5;15,47;-9,99;-2,44;-2,05;1594;-663;72,33;65,98;-4757;-11,27;-15,45;-70,93;-71,04;-11,12;-11,11
-6,31;-2,77;1,01;-15346;-3866;64,96;70,59;5667;8,37;2,34;96,82;96,82;-61,14;-61,14;-4,21;-8,16;-4,16;-10049;-4916;24,67;54,62;21694;-24,36;-17,76;332,91;220,68;-76,05;-58,02
-9,44;-2,45;-1,1;1058;3497;74,1;71,74;-6156;-6,43;-0,67;-83,68;-83,57;51,27;51,2;-10,52;-0,71;-0,34;10947;-1372;85,73;61,13;-280;-1,87;-13,65;-2,57;-2,44;-21,95;-21,97
-9,5;0,36;-1,81;-2912;-1011;79;73,8;-3136;-10,79;-3,62;-37,58;-50,36;-17,56;1,55;-10,55;0,32;-2,25;2816;-2082;77,84;71,11;-8492;-12,03;-12,68;-127,95;-127,95;-32,79;-32,79
-7,49;1,71;-0,04;-3655;6645;77,11;74,51;-7043;-0,29;-3,06;-97,23;-97,2;99,33;99,27;-14,91;-1,63;-1,3;827;5147;82,04;75,13;28592;-4,97;-10,11;438,22;437,87;77,58;77,51
-9,13;-1,09;-1,55;4344;662;78,29;75,42;-3816;-9,54;-4,48;-47,96;-61,64;7,99;33,35;-9,84;-0,25;-2,19;1668;-526;77,39;75,9;-3719;-12,53;-9,89;-55,08;81,87;-9,03;15,01
-9,11;0,24;-0,69;-2708;-10863;85,39;77,04;7178;-4,35;-4,67;119,89;119,77;-167,97;-167,84;-13,64;1,45;-3,52;-619;-531;74,4;75,63;-17791;-14,4;-10,61;-269,92;-269,7;-9,11;-9,09
-9,21;0,41;1,51;-2779;-3997;80,37;78,72;979;9,29;3,74;25,25;25,25;-63,14;-63,14;-8,99;-0,18;-1,55;-3108;6;80,18;76,41;-13261;-9,76;-11,28;-200,76;-219,91;-0,91;-3,18
-9,01;-0,6;-1,24;1706;325;81,31;79,52;-4078;-7,82;-0,48;-51,96;-51,91;2,84;2,8;-9,89;-0,68;-1,79;301;-629;79,04;76,8;-5496;-10,22;-11,87;-82,21;-82,29;-10,6;-10,6
