Acc_X0;Acc_Y0;Acc_Z0;Gy_X0;Gy_Y0;De_Y0;De_Y0K;Gyro_Z0;De_Z0;De_Z0K;Yaw;Yaw_k;Pitch;Pitch_K;Acc_X1;Acc_Y1;Acc_Z1;Gy_X1;Gy_Y1;De_Y1;De_Y1K;Gyro_Z1;De_Z1;De_Z1K;Yaw1;Yaw1_k;Pitch1;Pitch1_K
-9,17;0,1;-0,59;547;168;86,29;86,12;-623;-3,65;-3,68;0,79;0,49;0,44;0,51;-9,8;0,84;-1,65;-3;-241;79,3;79,53;-235;-9,53;-9,18;-1,89;-0,12;-4,68;-0,16
-9,19;0,26;-0,54;425;186;86,29;86,12;-726;-3,33;-3,68;-0,78;-0,4;0,72;0,66;-9,85;0,9;-1,67;392;45;79,1;79,52;-116;-9,6;-9,18;-0,07;-0,12;-0,31;-0,16
-9,13;0,28;-0,59;265;57;85,91;86,12;-636;-3,68;-3,68;0,59;0,01;-1,25;-0,13;-9,8;1,01;-1,7;303;-11;78,6;79,52;-101;-9,79;-9,19;0,16;-0,12;-1,17;-0,16
-9,18;0,13;-0,52;531;225;86,67;86,13;-606;-3,23;-3,68;1,05;0,31;1,32;0,29;-9,81;0,87;-1,52;149;-3;79,87;79,52;-146;-8,77;-9,19;-0,53;-0,12;-1,05;-0,17
-9,16;0,12;-0,49;487;140;86,82;86,13;-699;-3,09;-3,68;-0,37;0,16;0,02;0,23;-9,77;0,9;-1,92;296;137;77,72;79,51;-133;-11,1;-9,19;-0,33;-0,12;1,09;-0,16
-9,22;0,18;-0,47;339;170;86,88;86,13;-739;-2,92;-3,68;-0,98;-0,05;0,48;0,28;-9,84;0,9;-1,71;344;138;78,9;79,51;-75;-9,81;-9,19;0,55;-0,12;1,11;-0,16
-9,26;0,1;-0,27;351;348;88,22;86,15;-547;-1,67;-3,66;1,95;0,26;3,19;0,74;-9,81;0,66;-1,35;-38;-202;81,29;79,51;-245;-7,83;-9,19;-2,04;-0,12;-4,08;-0,17
-9,21;0,19;-0,51;436;142;86,64;86,15;-700;-3,15;-3,66;-0,39;0,17;0,05;0,65;-9,83;0,88;-1,68;277;24;79,11;79,51;-149;-9,64;-9,2;-0,57;-0,12;-0,63;-0,17
-9,21;0,27;-0,59;596;285;85,97;86,16;-601;-3,68;-3,66;1,12;0,29;2,23;0,84;-9,82;0,97;-1,69;378;-51;78,75;79,5;-184;-9,74;-9,2;-1,11;-0,13;-1,78;-0,18
-9,2;0;-0,33;496;71;87,95;86,16;-718;-2,05;-3,66;-0,66;0,19;-1,04;0,64;-9,72;0,83;-1,62;184;34;79,42;79,5;-166;-9,41;-9,2;-0,83;-0,13;-0,48;-0,18
-9,22;0,22;-0,52;517;301;86,52;86,17;-615;-3,2;-3,65;0,91;0,26;2,48;0,82;-9,81;0,81;-1,83;231;33;78,5;79,5;-150;-10,51;-9,21;-0,59;-0,13;-0,5;-0,18
-9,21;0,16;-0,59;421;126;86,21;86,17;-674;-3,65;-3,65;0,01;0,24;-0,2;0,73;-9,76;0,9;-1,64;290;42;79,18;79,49;-126;-9,48;-9,21;-0,22;-0,13;-0,36;-0,18
-9,19;0,24;-0,42;362;198;86,99;86,18;-685;-2,6;-3,65;-0,16;0,21;0,9;0,74;-9,8;0,88;-1,83;190;32;78,27;79,49;-163;-10,56;-9,22;-0,79;-0,13;-0,51;-0,18
-9,14;0,18;-0,47;234;253;86,85;86,19;-736;-2,95;-3,65;-0,94;0,12;1,74;0,82;-9,81;0,81;-1,55;135;41;79,88;79,49;-85;-8,97;-9,21;0,4;-0,13;-0,37;-0,18
-9,21;0,16;-0,45;345;48;87,05;86,19;-600;-2,78;-3,64;1,14;0,19;-1,39;0,66;-9,77;0,82;-1,69;213;-18;79,1;79,49;-135;-9,8;-9,22;-0,36;-0,13;-1,27;-0,18
-9,26;0,16;-0,38;589;126;87,42;86,19;-757;-2,38;-3,64;-1,26;0,1;-0,2;0,61;-9,83;0,83;-1,74;469;158;78,92;79,49;-92;-9,98;-9,22;0,3;-0,13;1,41;-0,18
-9,17;0,2;-0,43;372;196;87,04;86,19;-601;-2,68;-3,64;1,12;0,16;0,87;0,62;-9,8;0,87;-1,64;214;-18;79,29;79,48;-101;-9,45;-9,22;0,16;-0,13;-1,27;-0,18
-9,2;0,24;-0,33;335;331;87,43;86,21;-566;-2,08;-3,62;1,66;0,25;2,93;0,76;-9,81;0,92;-1,67;252;23;78,99;79,48;-104;-9,63;-9,22;0,11;-0,13;-0,65;-0,18
-9,14;0,33;-0,52;361;30;86,16;86,2;-685;-3,25;-3,62;-0,16;0,23;-1,66;0,63;-9,75;0,95;-1,88;339;14;77,81;79,47;-276;-10,86;-9,23;-2,51;-0,14;-0,79;-0,18
-9,11;0,3;-0,7;298;158;85,21;86,2;-638;-4,41;-3,62;0,56;0,24;0,29;0,61;-9,84;0,8;-1,85;226;-24;78,42;79,47;-204;-10,62;-9,24;-1,41;-0,14;-1,37;-0,19
-9,24;0,15;-0,63;316;-21;86,01;86,19;-680;-3,88;-3,63;-0,08;0,23;-2,44;0,46;-9,81;0,85;-1,93;182;50;77,88;79,46;-118;-11,07;-9,24;-0,1;-0,14;-0,24;-0,19
-9,21;0,16;-0,52;193;205;86,65;86,2;-643;-3,21;-3,62;0,48;0,24;1,01;0,48;-9,78;0,8;-1,66;197;-5;79,34;79,46;-118;-9,58;-9,24;-0,1;-0,14;-1,08;-0,19
-9,19;0,3;-0,42;495;120;86,77;86,2;-709;-2,62;-3,62;-0,52;0,21;-0,29;0,45;-9,79;0,93;-1,82;341;49;78,22;79,45;-67;-10,47;-9,25;0,68;-0,14;-0,25;-0,19
-9,2;0,09;-0,61;297;131;86,18;86,2;-728;-3,77;-3,62;-0,81;0,16;-0,12;0,43;-9,81;0,88;-1,93;497;-177;77,8;79,44;-279;-11,1;-9,26;-2,56;-0,15;-3,7;-0,2
-9,23;0,18;-0,5;567;184;86,73;86,2;-747;-3,08;-3,63;-1,1;0,11;0,69;0,44;-9,83;0,79;-1,6;148;15;79,7;79,44;-77;-9,22;-9,26;0,52;-0,14;-0,77;-0,2
-9,19;0,17;-0,43;438;242;87,14;86,21;-691;-2,65;-3,62;-0,25;0,1;1,57;0,48;-9,75;0,84;-1,57;228;29;79,65;79,44;-163;-9,1;-9,26;-0,79;-0,15;-0,56;-0,21
-9,21;0,17;-0,57;229;97;86,29;86,21;-756;-3,56;-3,63;-1,24;0,05;-0,64;0,44;-9,83;0,87;-1,78;274;56;78,62;79,44;-172;-10,2;-9,26;-0,93;-0,15;-0,15;-0,2
-9,23;0,09;-0,45;271;171;87,15;86,21;-701;-2,8;-3,63;-0,4;0,03;0,49;0,44;-9,84;0,83;-1,54;74;4;79,9;79,44;-89;-8,89;-9,26;0,34;-0,15;-0,94;-0,21
-9,24;0,08;-0,41;291;139;87,41;86,22;-601;-2,54;-3,62;1,12;0,07;0;0,43;-9,82;0,85;-1,5;402;151;80,04;79,44;-46;-8,65;-9,26;1;-0,14;1,31;-0,2
-9,21;0,34;-0,54;682;104;86,02;86,22;-505;-3,37;-3,61;2,59;0,16;-0,53;0,39;-9,8;1,04;-1,93;607;-103;77,4;79,43;-191;-11,07;-9,27;-1,22;-0,15;-2,57;-0,22
-9,17;0,27;-0,46;274;126;86,69;86,22;-648;-2,86;-3,61;0,41;0,16;-0,2;0,38;-9,76;0,88;-1,62;322;61;79,3;79,43;-82;-9,4;-9,27;0,45;-0,14;-0,07;-0,22
-9,26;0,18;-0,55;227;184;86,45;86,22;-723;-3,38;-3,61;-0,74;0,14;0,69;0,39;-9,79;0,81;-1,49;228;104;80,14;79,43;-166;-8,65;-9,27;-0,83;-0,15;0,59;-0,21
-9,19;0,1;-0,42;523;45;87,29;86,22;-772;-2,63;-3,61;-1,49;0,09;-1,43;0,33;-9,82;0,83;-1,6;250;44;79,61;79,43;-185;-9,22;-9,27;-1,12;-0,17;-0,33;-0,21
-9,19;0,05;-0,29;339;142;88,14;86,22;-735;-1,83;-3,61;-0,92;0,06;0,05;0,32;-9,8;0,74;-1,49;143;23;80,36;79,43;-84;-8,63;-9,27;0,42;-0,16;-0,65;-0,22
-9,13;0,09;-0,28;361;125;88,14;86,23;-683;-1,77;-3,6;-0,13;0,05;-0,21;0,31;-9,89;0,91;-1,64;525;142;79,25;79,43;-17;-9,39;-9,26;1,44;-0,13;1,17;-0,19
-9,17;0,26;-0,6;323;199;85,95;86,23;-690;-3,71;-3,6;-0,23;0,05;0,92;0,33;-9,87;0,9;-1,73;279;97;78,85;79,43;-165;-9,88;-9,27;-0,82;-0,14;0,48;-0,18
-9,17;0,16;-0,43;188;179;87,14;86,24;-681;-2,68;-3,6;-0,1;0,04;0,61;0,33;-9,72;0,76;-1,56;195;63;79,9;79,43;-155;-9,07;-9,27;-0,67;-0,15;-0,04;-0,18
-9,18;0,18;-0,42;250;188;87,14;86,24;-663;-2,64;-3,6;0,18;0,05;0,75;0,35;-9,83;0,79;-1,41;55;35;80,67;79,43;-115;-8,11;-9,27;-0,06;-0,15;-0,47;-0,18
-9,22;-0,05;-0,3;292;325;88,12;86,26;-607;-1,85;-3,59;1,03;0,07;2,84;0,41;-9,78;0,7;-1,19;197;1;81,97;79,44;-165;-6,91;-9,26;-0,82;-0,16;-0,98;-0,2
-9,21;0,15;-0,53;494;53;86,59;86,25;-717;-3,28;-3,59;-0,65;0,06;-1,31;0,37;-9,83;0,88;-1,74;430;67;78,77;79,44;-138;-10,02;-9,26;-0,41;-0,17;0,02;-0,2
-9,25;0,09;-0,39;319;47;87,5;86,25;-691;-2,44;-3,59;-0,25;0,05;-1,4;0,33;-9,83;0,92;-1,6;456;36;79,37;79,44;-97;-9,2;-9,26;0,22;-0,16;-0,45;-0,2
-9,23;0,11;-0,4;550;329;87,44;86,27;-730;-2,47;-3,59;-0,85;0,03;2,9;0,39;-9,81;0,99;-1,78;314;64;78,26;79,43;-81;-10,26;-9,27;0,46;-0,15;-0,02;-0,2
-9,22;0,21;-0,36;354;143;87,41;86,27;-623;-2,22;-3,58;0,79;0,05;0,06;0,38;-9,79;0,88;-1,48;160;82;79,99;79,43;-119;-8,59;-9,27;-0,12;-0,14;0,25;-0,19
-9,16;0,16;-0,37;497;212;87,47;86,28;-753;-2,34;-3,58;-1,2;0,02;1,12;0,4;-9,79;0,93;-1,75;284;99;78,53;79,43;-77;-10,11;-9,27;0,52;-0,13;0,51;-0,17
-9,19;0,3;-0,47;358;85;86,56;86,28;-627;-2,9;-3,58;0,73;0,04;-0,82;0,37;-9,85;0,83;-1,64;236;-85;79,42;79,43;-133;-9,45;-9,27;-0,33;-0,13;-2,3;-0,23
-9,22;0,03;-0,28;549;181;88,26;86,29;-757;-1,73;-3,58;-1,26;0,01;0,64;0,38;-9,85;0,85;-1,56;272;78;79,8;79,43;-99;-8,94;-9,27;0,19;-0,12;0,19;-0,21
-9,21;0,08;-0,36;498;207;87,74;86,29;-641;-2,21;-3,57;0,51;0,02;1,04;0,4;-9,81;0,89;-1,46;100;50;80,12;79,43;-116;-8,43;-9,26;-0,07;-0,12;-0,24;-0,21
-9,2;0,07;-0,42;585;56;87,34;86,29;-774;-2,62;-3,57;-1,52;-0,01;-1,27;0,36;-9,82;0,88;-1,61;220;98;79,42;79,43;-120;-9,26;-9,27;-0,13;-0,12;0,5;-0,19
-9,23;0,15;-0,37;672;77;87,54;86,29;-675;-2,28;-3,57;-0,01;-0,01;-0,94;0,34;-9,8;0,95;-1,77;251;-7;78,44;79,42;-92;-10,17;-9,27;0,3;-0,11;-1,11;-0,22
-9,23;0,06;-0,46;371;201;87,12;86,3;-653;-2,86;-3,57;0,33;0;0,95;0,35;-9,84;0,95;-1,56;181;17;79,47;79,42;-141;-8,98;-9,27;-0,45;-0,12;-0,74;-0,24
-9,19;0,06;-0,42;361;74;87,34;86,3;-768;-2,63;-3,57;-1,43;-0,03;-0,99;0,32;-9,86;0,93;-1,77;223;104;78,51;79,42;-140;-10,16;-9,27;-0,44;-0,13;0,59;-0,21
-9,28;-0,02;-0,19;378;394;88,83;86,32;-621;-1,16;-3,56;0,82;-0,01;3,9;0,39;-9,82;0,79;-1,46;185;49;80,41;79,42;-103;-8,42;-9,27;0,13;-0,12;-0,25;-0,21
-9,27;0,03;-0,18;696;125;88,87;86,33;-710;-1,12;-3,55;-0,54;-0,02;-0,21;0,38;-9,69;0,88;-1,66;374;112;79;79,42;-54;-9,71;-9,27;0,88;-0,09;0,71;-0,18
-9,23;0,07;-0,44;335;263;87,24;86,34;-664;-2,73;-3,55;0,16;-0,02;1,9;0,41;-9,75;0,84;-1,63;231;27;79,34;79,42;-229;-9,47;-9,27;-1,8;-0,14;-0,59;-0,2
-9,23;0,04;-0,34;216;135;87,9;86,34;-661;-2,09;-3,55;0,21;-0,01;-0,06;0,41;-9,86;0,76;-1,39;407;-28;80,86;79,42;-185;-8,01;-9,27;-1,12;-0,17;-1,43;-0,23
-9,24;0,05;-0,37;361;190;87,71;86,35;-620;-2,26;-3,54;0,83;0;0,78;0,41;-9,88;0,78;-1,48;163;83;80,39;79,42;-79;-8,49;-9,27;0,49;-0,15;0,27;-0,22
-9,21;0,13;-0,38;381;279;87,47;86,36;-572;-2,39;-3,53;1,57;0,03;2,14;0,44;-9,79;0,91;-1,58;313;115;79,46;79,43;-74;-9,12;-9,27;0,57;-0,13;0,76;-0,19
-9,2;0,3;-0,47;568;122;86,53;86,36;-606;-2,93;-3,52;1,05;0,05;-0,26;0,43;-9,82;1,11;-1,81;373;56;77,81;79,42;-74;-10,36;-9,27;0,57;-0,11;-0,15;-0,19
-9,2;0,2;-0,46;278;194;86,87;86,36;-787;-2,87;-3,53;-1,72;0,02;0,84;0,44;-9,84;1,05;-1,7;171;79;78,5;79,42;-193;-9,77;-9,27;-1,25;-0,14;0,21;-0,18
-9,18;0,19;-0,5;358;217;86,66;86,37;-738;-3,13;-3,53;-0,97;0,01;1,19;0,45;-9,78;0,94;-1,8;328;29;78,26;79,41;-109;-10,38;-9,28;0,04;-0,14;-0,56;-0,19
-9,18;0,1;-0,29;355;108;88,08;86,37;-704;-1,82;-3,53;-0,45;0;-0,47;0,44;-9,76;0,82;-1,55;210;71;79,79;79,41;-118;-9,01;-9,28;-0,1;-0,14;0,08;-0,18
-9,19;0,12;-0,42;430;299;87,27;86,38;-700;-2,62;-3,53;-0,39;-0,01;2,44;0,47;-9,77;0,81;-1,66;279;4;79,28;79,41;-167;-9,62;-9,28;-0,85;-0,16;-0,94;-0,2
-9,24;0,04;-0,43;207;91;87,32;86,38;-783;-2,66;-3,53;-1,65;-0,03;-0,73;0,45;-9,83;0,83;-1,72;244;66;79;79,41;-112;-9,9;-9,28;-0,01;-0,15;0,01;-0,2
-9,21;0,19;-0,43;724;3;87,08;86,38;-670;-2,67;-3,53;0,07;-0,03;-2,07;0,41;-9,81;1,11;-1,72;242;28;78,22;79,4;-137;-9,89;-9,29;-0,39;-0,16;-0,57;-0,21
-9,11;0,02;-0,39;457;159;87,55;86,38;-664;-2,45;-3,52;0,16;-0,03;0,31;0,41;-9,91;0,9;-1,67;344;194;79,14;79,41;-70;-9,54;-9,28;0,63;-0,14;1,96;-0,16
-9,18;0,12;-0,42;471;115;87,26;86,38;-650;-2,64;-3,52;0,38;-0,02;-0,36;0,4;-9,74;0,8;-1,55;184;39;79,86;79,41;-76;-9,01;-9,28;0,54;-0,12;-0,4;-0,16
-9,16;0,13;-0,48;382;185;86,87;86,39;-718;-3,03;-3,52;-0,66;-0,03;0,7;0,41;-9,79;0,85;-1,73;283;24;78,87;79,41;-77;-9,97;-9,28;0,52;-0,11;-0,63;-0,17
-9,2;0,04;-0,38;714;-73;87,59;86,38;-721;-2,39;-3,52;-0,71;-0,04;-3,23;0,35;-9,78;0,89;-1,61;158;26;79,37;79,4;-155;-9,29;-9,29;-0,67;-0,12;-0,6;-0,18
-9,16;0,22;-0,32;402;304;87,6;86,39;-588;-1,98;-3,51;1,32;-0,01;2,52;0,39;-9,78;0,99;-1,67;176;-83;78,81;79,4;-219;-9,62;-9,29;-1,64;-0,16;-2,27;-0,23
-9,18;0,02;-0,3;333;166;88,15;86,4;-644;-1,85;-3,5;0,47;-0,01;0,41;0,39;-9,79;0,85;-1,55;156;69;79,77;79,4;-114;-8,96;-9,29;-0,04;-0,15;0,05;-0,22
-9,2;0,1;-0,46;286;1;87,06;86,39;-685;-2,87;-3,5;-0,16;-0,01;-2,1;0,35;-9,8;0,96;-1,75;341;52;78,46;79,39;-123;-10,1;-9,29;-0,18;-0,15;-0,21;-0,22
-9,15;0,31;-0,37;399;73;87;86,39;-693;-2,32;-3,5;-0,28;-0,01;-1,01;0,32;-9,76;0,98;-1,75;381;48;78,4;79,39;-90;-10,1;-9,29;0,33;-0,14;-0,27;-0,22
-9,27;0,19;-0,53;67;448;86,51;86,41;-496;-3,28;-3,49;2,73;0,05;4,72;0,41;-9,84;1,08;-1,66;39;-45;78,6;79,38;-146;-9,54;-9,3;-0,53;-0,15;-1,69;-0,25
-9,26;0,27;-0,24;193;-218;87,76;86,41;-841;-1,47;-3,49;-2,54;-1,55;-5,45;-3,21;-9,79;0,98;-1,67;365;263;78,79;79,39;-4;-9,66;-9,29;1,64;-0,12;3,02;-0,19
-9,21;0,25;-0,38;381;32;87,18;86,4;-768;-2,37;-3,49;-1,43;-1,46;-1,63;-2,12;-9,85;1,07;-1,81;427;72;77,92;79,39;-175;-10,37;-9,3;-0,97;-0,13;0,1;-0,18
-9,2;0,3;-0,46;603;-77;86,56;86,39;-730;-2,88;-3,49;-0,85;-1,21;-3,3;-2,6;-9,8;0,88;-1,57;148;74;79,59;79,39;-143;-9,07;-9,3;-0,48;-0,14;0,13;-0,18
-9,22;0,12;-0,51;231;166;86,76;86,39;-676;-3,14;-3,49;-0,02;-0,86;0,41;-1,72;-9,84;1,01;-1,81;348;-4;78,1;79,38;-104;-10,36;-9,3;0,11;-0,14;-1,06;-0,2
-9,23;0,14;-0,44;82;266;87,11;86,39;-597;-2,75;-3,49;1,19;-0,4;1,94;-0,89;-9,88;0,98;-1,61;173;-28;79,22;79,37;-174;-9,2;-9,31;-0,96;-0,15;-1,43;-0,22
-9,2;0,18;-0,46;232;228;86,91;86,4;-649;-2,87;-3,49;0,39;-0,25;1,36;-0,48;-9,79;0,97;-1,51;191;103;79,64;79,38;-98;-8,7;-9,3;0,2;-0,15;0,57;-0,2
-9,26;0,19;-0,46;458;59;86,94;86,4;-680;-2,82;-3,49;-0,08;-0,23;-1,22;-0,59;-9,86;0,92;-1,76;364;88;78,59;79,38;-75;-10,11;-9,3;0,55;-0,13;0,34;-0,19
-9,18;0,11;-0,31;314;259;87,95;86,41;-659;-1,92;-3,48;0,24;-0,16;1,83;-0,26;-9,79;0,87;-1,47;74;9;80,12;79,37;-107;-8,5;-9,3;0,07;-0,13;-0,86;-0,21
-9,23;0,14;-0,37;496;112;87,52;86,41;-720;-2,31;-3,48;-0,69;-0,22;-0,41;-0,28;-9,83;0,9;-1,57;289;-7;79,57;79,37;-143;-9,01;-9,3;-0,48;-0,14;-1,11;-0,22
-9,17;0,14;-0,5;333;176;86,73;86,41;-726;-3,15;-3,48;-0,78;-0,29;0,57;-0,18;-9,87;1,02;-1,73;200;46;78,48;79,37;-151;-9,9;-9,31;-0,61;-0,14;-0,3;-0,22
-9,27;0,09;-0,24;382;233;88,43;86,42;-732;-1,47;-3,48;-0,88;-0,34;1,44;-0,02;-9,78;0,97;-1,58;290;89;79,29;79,37;-180;-9,11;-9,31;-1,05;-0,16;0,36;-0,21
-9,19;0,3;-0,43;571;145;86,76;86,42;-515;-2,65;-3,47;2,44;-0,09;0,09;-0,01;-9,79;1,13;-1,81;-6;-144;77,69;79,35;-211;-10,41;-9,32;-1,52;-0,18;-3,2;-0,26
-9,16;0,21;-0,19;409;92;88,24;86,42;-676;-1,21;-3,46;-0,02;-0,08;-0,72;-0,07;-9,79;1,01;-1,58;306;94;79,19;79,36;-69;-9,09;-9,31;0,65;-0,17;0,44;-0,25
-9,18;0,17;-0,32;445;82;87,73;86,43;-749;-2;-3,46;-1,14;-0,16;-0,87;-0,13;-9,71;0,98;-1,65;331;186;78,81;79,36;-84;-9,62;-9,31;0,42;-0,16;1,84;-0,22
-9,2;0,11;-0,42;372;242;87,33;86,43;-611;-2,59;-3,46;0,97;-0,08;1,57;0;-9,8;0,96;-1,68;180;26;78,82;79,36;-147;-9,7;-9,32;-0,54;-0,16;-0,6;-0,22
-9,22;0,13;-0,39;315;250;87,46;86,44;-617;-2,4;-3,45;0,88;-0,01;1,7;0,11;-9,73;0,84;-1,64;235;65;79,3;79,36;-136;-9,51;-9,32;-0,38;-0,17;-0,01;-0,22
-9,26;0,18;-0,5;404;222;86,72;86,45;-627;-3,09;-3,45;0,73;0,04;1,27;0,19;-9,76;0,97;-1,75;129;-26;78,42;79,35;-109;-10,1;-9,32;0,04;-0,17;-1,4;-0,24
-9,15;0,21;-0,28;403;121;87,81;86,45;-707;-1,76;-3,44;-0,49;0,01;-0,27;0,16;-9,79;1;-1,74;278;112;78,45;79,35;-118;-10;-9,32;-0,1;-0,16;0,71;-0,23
-9,21;0,14;-0,49;313;195;86,81;86,45;-705;-3,07;-3,44;-0,46;-0,02;0,86;0,2;-9,78;1,03;-1,7;316;84;78,54;79,35;-76;-9,78;-9,32;0,54;-0,15;0,28;-0,22
-9,16;0,13;-0,29;545;196;88,01;86,46;-727;-1,8;-3,44;-0,8;-0,06;0,87;0,24;-9,8;1,02;-1,71;283;99;78,48;79,35;-114;-9,87;-9,32;-0,04;-0,15;0,51;-0,21
-9,18;0,03;-0,39;402;174;87,53;86,47;-710;-2,46;-3,44;-0,54;-0,08;0,54;0,25;-9,8;0,96;-1,64;190;63;79,04;79,35;-171;-9,45;-9,33;-0,91;-0,16;-0,04;-0,21
-9,19;0,08;-0,39;404;246;87,54;86,48;-607;-2,41;-3,44;1,03;-0,03;1,64;0,32;-9,8;0,91;-1,61;303;33;79,31;79,34;-144;-9,3;-9,33;-0,5;-0,17;-0,5;-0,21
-9,22;0,06;-0,4;338;144;87,51;86,48;-687;-2,46;-3,43;-0,19;-0,04;0,08;0,31;-9,86;0,91;-1,63;187;110;79,28;79,35;-116;-9,35;-9,33;-0,07;-0,17;0,68;-0,2
-9,22;0,18;-0,54;333;173;86,46;86,48;-690;-3,35;-3,43;-0,23;-0,05;0,52;0,32;-9,78;1,01;-1,9;261;35;77,62;79,34;-137;-10,93;-9,33;-0,39;-0,17;-0,47;-0,2
-9,21;0,17;-0,43;340;180;87,11;86,49;-719;-2,7;-3,43;-0,68;-0,07;0,63;0,33;-9,75;0,98;-1,83;266;-25;77,97;79,33;-113;-10,6;-9,34;-0,03;-0,17;-1,38;-0,22
-9,2;0,2;-0,53;576;28;86,46;86,48;-626;-3,31;-3,43;0,74;-0,04;-1,69;0,25;-9,75;1,03;-1,82;794;-93;77,87;79,32;-203;-10,54;-9,35;-1,4;-0,19;-2,42;-0,25
-9,18;0,23;-0,31;850;8;87,62;86,48;-717;-1,92;-3,43;-0,65;-0,06;-2;0,16;-9,9;0,96;-1,51;384;104;79,75;79,32;-100;-8,65;-9,34;0,17;-0,18;0,59;-0,24
-9,21;0,27;-0,29;115;-46;87,56;86,47;-851;-1,78;-3,44;-2,69;-0,16;-2,82;0,05;-9,84;0,96;-1,72;142;221;78,69;79,33;-81;-9,85;-9,34;0,46;-0,17;2,37;-0,21
-9,17;0,07;-0,2;254;160;88,69;86,47;-831;-1,23;-3,44;-2,39;-0,24;0,32;0,06;-9,84;0,78;-1,47;204;197;80,37;79,34;-10;-8,5;-9,34;1,55;-0,15;2,01;-0,18
-9,12;0,17;-0,43;352;268;87,08;86,48;-729;-2,73;-3,44;-0,83;-0,26;1,97;0,14;-9,77;1,14;-1,91;477;98;77,19;79,33;-87;-10,98;-9,34;0,37;-0,15;0,5;-0,17
-9,21;0,28;-0,65;384;310;85,62;86,49;-819;-4,02;-3,45;-2,2;-0,34;2,61;0,23;-9,78;1,23;-2,15;396;115;75,77;79,33;-166;-12,31;-9,35;-0,83;-0,16;0,76;-0,16
-9,15;0,05;-0,43;557;112;87,31;86,49;-848;-2,67;-3,46;-2,65;-0,42;-0,41;0,21;-9,72;0,87;-1,74;300;127;78,67;79,33;-121;-10,12;-9,35;-0,15;-0,16;0,94;-0,15
-9,23;0,18;-0,41;439;211;87,23;86,5;-702;-2,55;-3,46;-0,42;-0,42;1,1;0,24;-9,88;1,01;-1,77;282;65;78,31;79,33;-82;-10,13;-9,35;0,45;-0,15;-0,01;-0,15
-9,22;0,18;-0,27;188;107;87,97;86,5;-684;-1,7;-3,45;-0,14;-0,41;-0,49;0,21;-9,79;0,94;-1,68;143;151;78,86;79,33;-87;-9,71;-9,35;0,37;-0,14;1,31;-0,13
-9,27;0,19;-0,36;295;277;87,49;86,51;-643;-2,23;-3,45;0,48;-0,38;2,11;0,29;-9,73;0,97;-1,71;281;44;78,57;79,33;-139;-9,92;-9,36;-0,42;-0,15;-0,33;-0,14
-9,18;0,14;-0,4;435;184;87,36;86,52;-688;-2,49;-3,45;-0,2;-0,37;0,69;0,3;-9,75;0,94;-1,75;408;64;78,47;79,32;-125;-10,15;-9,36;-0,21;-0,15;-0,02;-0,13
-9,19;0,08;-0,1;673;58;89,19;86,52;-772;-0,65;-3,44;-1,49;-0,41;-1,23;0,25;-9,72;0,81;-1,7;72;-14;79,05;79,32;-166;-9,87;-9,36;-0,83;-0,16;-1,21;-0,15
-9,27;0,03;-0,13;266;299;89,2;86,53;-603;-0,78;-3,43;1,09;-0,35;2,44;0,33;-9,76;1,02;-1,53;589;-10;79,33;79,31;-44;-8,85;-9,36;1,03;-0,14;-1,15;-0,16
-9,23;0,18;-0,3;720;148;87,82;86,54;-525;-1,88;-3,42;2,28;-0,25;0,14;0,33;-9,74;1,04;-1,69;351;184;78,5;79,32;-20;-9,79;-9,35;1,39;-0,13;1,81;-0,14
-9,21;0,22;-0,39;288;201;87,22;86,54;-538;-2,43;-3,41;2,09;-0,16;0,95;0,35;-9,77;1,01;-1,74;336;156;78,33;79,32;-37;-10,06;-9,35;1,14;-0,11;1,38;-0,12
-9,2;0,43;-0,66;437;125;85,13;86,54;-594;-4,08;-3,41;1,23;-0,1;-0,21;0,33;-9,74;1,02;-1,77;23;-80;78,12;79,31;-59;-10,27;-9,35;0,8;-0,11;-2,22;-0,14
-9,16;0,32;-0,43;321;19;86,64;86,53;-842;-2,69;-3,42;-2,55;-0,2;-1,83;0,25;-9,67;1,05;-1,58;190;10;78,93;79,31;-168;-9,2;-9,35;-0,86;-0,11;-0,85;-0,15
-9,21;0,29;-0,4;291;344;86,96;86,55;-649;-2,46;-3,41;0,39;-0,17;3,13;0,36;-9,8;1,11;-1,8;274;59;77,82;79,3;-206;-10,35;-9,36;-1,45;-0,13;-0,1;-0,15
-9,18;0,15;-0,48;525;155;86,9;86,55;-627;-2,97;-3,41;0,73;-0,14;0,25;0,35;-9,81;0,88;-1,61;166;71;79,41;79,3;-81;-9,28;-9,36;0,46;-0,12;0,08;-0,15
-9,14;0,19;-0,36;544;-15;87,49;86,54;-702;-2,23;-3,41;-0,42;-0,15;-2,35;0,25;-9,76;0,95;-1,74;239;95;78,54;79,3;-55;-10,04;-9,36;0,86;-0,11;0,45;-0,14
-9,23;0,39;-0,49;90;-33;86,09;86,53;-593;-3,06;-3,4;1,25;-0,09;-2,62;0,14;-9,76;1,05;-1,98;144;-34;77,08;79,29;-193;-11,38;-9,37;-1,25;-0,12;-1,52;-0,16
-9,17;0,21;-0,4;151;160;87,18;86,53;-648;-2,49;-3,4;0,41;-0,07;0,32;0,14;-9,87;1,11;-1,76;403;9;78,09;79,29;-118;-10,07;-9,37;-0,1;-0,12;-0,86;-0,17
