Acc_X0;Acc_Y0;Acc_Z0;Gy_X0;Gy_Y0;De_Y0;De_Y0K;Gyro_Z0;De_Z0;De_Z0K;Yaw;Yaw_k;Pitch;Pitch_K;Acc_X1;Acc_Y1;Acc_Z1;Gy_X1;Gy_Y1;De_Y1;De_Y1K;Gyro_Z1;De_Z1;De_Z1K;Yaw1;Yaw1_k;Pitch1;Pitch1_K
-4,08;-8,73;-10,81;159;18594;16,38;57,41;-18926;-48,25;-12,62;-278,65;-278,41;281,76;281,52;-12,61;-5,02;-2,77;21781;-6216;65,56;57,3;-3693;-11,53;-19,23;-54,68;-54,84;-95,9;-95,86
-12,79;-1,89;-0,68;4573;-5609;81,07;71,82;865;-3,02;-7,42;23,51;23,51;-87,75;-87,75;-13,88;0,99;-0,52;3702;-3231;85,4;74,67;-15829;-2,14;-8,66;-239,96;-239,96;-50,33;-50,33
-11,62;0,89;4,75;-13826;-17434;67,43;69,97;5732;22,16;3,63;97,81;97,77;-268,29;-268,18;-11,18;-12,36;1,03;-10759;965;42,04;42,07;-24765;3,55;3,54;-376,39;-376,39;13,73;13,73
-8,99;-1,53;-1,49;2669;2295;76,64;73,72;-6098;-9,29;-4,27;-82,8;-82,8;32,92;32,92;-10,4;-0,45;-1,98;3130;-1273;78,97;67,74;-8845;-10,74;-6,85;-133,34;-133,34;-20,44;-20,44
-5,8;-2,14;1,27;-4666;6746;66,75;71,12;-772;11,62;1,63;-1,49;-1,54;100,87;100,83;-11,33;-5,34;-2,67;-10967;2112;62,23;65,43;32767;-12,03;-9,29;501,96;501,56;31,24;31,21
-8,58;-2,27;-1,64;4301;2839;71,91;71,76;-4104;-10,48;-5,93;-52,36;-52,36;41,22;41,22;-9,94;1,14;-2,12;4603;-747;76,4;68,68;-6263;-11,96;-9,11;-93,92;71,52;-12,4;-0,29
-10,03;-5,7;-0,15;-3945;-3416;60,4;67,49;10366;-0,73;-4,06;168,56;168,42;-54,27;-54,21;-1,86;-3,96;0,48;-8863;3022;25,04;58,81;19734;6,27;-5,41;302,98;302,84;45,14;45,11
-6,31;-7,46;-1,94;1911;8517;39,33;59,65;-5499;-11,23;-5,76;-73,65;-6,4;127,91;77,31;-10,23;-0,09;-3,11;3154;-169;73,1;67,47;-3392;-16,89;-11,83;-50,09;-50,09;-3,58;-3,58
-10,5;-2,26;0,65;9757;-18828;77,36;63,76;8063;3,45;-3,77;133,4;133,31;-289,57;-289,34;-15,67;1,64;-5,14;7441;-1197;71,01;68,79;-16788;-18,05;-14,29;-254,61;-254,48;-19,27;-19,27
2,24;-9,2;-3,07;2736;-390;-13,01;17,26;-5285;-17,95;-12,06;-70,39;-70,39;-8,07;-8,07;-5,65;-10,31;-9,55;1277;4844;21,89;56;-14429;-39,1;-21,78;-218,59;-228,56;72,95;47,33
-13,49;-0,55;2,77;9005;-9400;78,18;78,14;5977;11,59;11,57;101,55;101,55;-145,63;-145,63;-16,42;2,84;2,91;6827;1051;76,08;60,47;-22820;9,92;-15,67;-346,7;-346,62;15,05;15,07
-8,82;-1,53;1,61;-18520;-16296;75,87;76,39;-539;10,2;10,74;2,07;2,07;-250,91;-250,91;-9,46;3,54;-11,64;-23174;4064;37,88;46,95;-18764;-49,05;-36,23;-284,77;-284,77;61,05;61,05
-9,34;-0,73;-2,18;3732;2223;76,18;75,71;-4355;-13,09;0,96;-56,19;-56,15;31,82;31,64;-10,21;-0,02;-1,59;3395;-1009;81,16;81,13;-8966;-8,84;-8,86;-135,19;-135,19;-16,4;-16,4
-1,89;-3,11;0,49;-391;11963;30,94;47,63;-2018;7,63;5,07;-20,51;-20,51;180,52;180,52;-11,18;-3,74;-2,68;-10745;3388;67,64;71,74;32767;-12,82;-11,78;501,96;501,96;50,73;50,73
-8,81;-2,45;-1,98;2412;1975;70,33;70,31;-5695;-12,24;-12,23;-76,65;-76,65;28,03;28,03;-10,07;0,4;-1,31;3667;-620;82,25;76,17;-6464;-7,42;-8,8;-96,99;-96,61;-10,47;-10,43
-3,86;-4,54;0,45;-8963;-6042;40,19;49,41;8769;4,33;-0,82;144,18;144,18;-94,36;-94,36;-5,87;-6,26;-2,61;3537;-8219;40,87;65,78;32767;-16,94;-10,97;501,96;335,66;-126,48;-94,24
-9,49;-1,86;-1,53;4048;7841;75,76;60,01;-4496;-8,97;-3,83;-58,34;-58,21;117,59;117,46;-9,64;0,72;-1,73;1214;-739;78,99;68,47;-4475;-10,15;-9,75;-66,62;-66,37;-12,28;-12,33
-11,42;-2,76;0,25;2654;-3059;76,37;70,46;14401;1,21;-0,75;230,16;230,16;-48,82;-48,82;-2,8;0,17;-0,39;-2128;-7241;81,38;76,21;8643;-7,92;-8,76;133,65;133,65;-111,55;-111,55
-6,15;-5,85;-2,2;-546;8448;44,53;60,32;-6244;-14,55;-5,52;-85,03;-84,83;126,86;126,75;-9,82;-0,42;-2,81;-5187;1118;73,87;75,05;-5030;-15,95;-11,13;-75,09;-74,96;16,07;15,99
-10,18;-1,78;-0,55;6940;-20708;79,62;72,57;13275;-3,03;-4,09;212,97;212,97;-318,27;-318,27;-14,54;1,3;3,1;16187;-4996;76,99;75,55;-22095;11,98;-5,24;-335,63;-263,21;-77,27;-51,36
19,47;1,23;1,73;26010;-6641;-83,78;11,58;14160;5,06;-0,04;226,48;226,47;-103,51;-103,64;-17,99;-3,54;-3,38;-2232;997;74,78;75,22;-20867;-10,44;-7,19;-316,88;-316,85;14,22;14,18
-10,93;-1,88;-0,38;-1977;-3495;80,05;54,21;626;-1,97;-0,91;19,86;19,86;-55,48;-55,48;-12,89;0,86;-1,57;86;-3373;82,09;76,43;-16629;-6,94;-8,13;-252,18;-270,14;-52,5;-33,97
-8,93;-1,43;3,84;-7812;-10994;65,34;65,33;5988;23,01;22,99;101,72;101,72;-169,97;-169,97;-9,2;-7,01;1,91;-565;26;51,71;72,57;-20875;9,4;-6,39;-317;-316,97;-0,6;-0,62
